Index,County,Local_Authority,Roll_Nr,Name,Ethos,Island,Irish,DEIS,Total_Boys,Total_Girls,Total_Pupils,Class_size_0_9,Class_size_10_19,Class_size_20_24,Class_size_25_29,Class_size_30_34,Class_size_35_39,Class_size_40_45,Type
2920,Westmeath,Westmeath County Council,17991N,Eoin Naofa N S,Catholic,N,No Irish,Y,52,41,93,,16,24,53,,,,MS
2921,Westmeath,Westmeath County Council,18036U,Diarmada N S,Catholic,N,No Irish,N,32,25,57,,35,22,,,,,MS
2922,Westmeath,Westmeath County Council,18193N,S N Naomh Fiontan,Catholic,N,No Irish,N,39,24,63,,,63,,,,,MS
2923,Westmeath,Westmeath County Council,18212O,Scoil Na Maighdine Mhuire,Catholic,N,No Irish,N,48,198,246,,,24,219,,,,MS
2924,Westmeath,Westmeath County Council,18262G,Lochan An Bhealaigh N S,Catholic,N,No Irish,N,31,30,61,,17,44,,,,,MS
2925,Westmeath,Westmeath County Council,18381O,Scoil Na Mbraithre,Catholic,N,No Irish,N,252,76,328,,18,22,255,30,,,MS
2926,Westmeath,Westmeath County Council,18405C,S N Phoil Naofa,Catholic,N,No Irish,Y,92,92,184,,100,84,,,,,MS
2927,Westmeath,Westmeath County Council,18484B,Mhuire N S,Catholic,N,No Irish,N,81,98,179,,,43,136,,,,MS
2928,Westmeath,Westmeath County Council,18505G,Naomh Clar N S,Catholic,N,No Irish,N,144,121,265,,,23,242,,,,MS
2929,Westmeath,Westmeath County Council,18533L,Scoil Mhuire,Catholic,N,No Irish,N,52,38,90,,16,22,52,,,,MS
2930,Westmeath,Westmeath County Council,18591C,Naomh Tomas N S,Church Of Ireland,N,No Irish,Y,13,11,24,,24,,,,,,MS
2931,Westmeath,Westmeath County Council,18598Q,Earnain Mxd N S,Catholic,N,No Irish,N,56,60,116,,18,45,53,,,,MS
2932,Westmeath,Westmeath County Council,18640M,Naomh Iosef N S,Catholic,N,No Irish,N,124,105,229,,31,,133,60,,,MS
2933,Westmeath,Westmeath County Council,18679Q,An Ghrianan N S,Catholic,N,No Irish,N,107,92,199,,,21,54,124,,,MS
2934,Westmeath,Westmeath County Council,18744B,S N Na Naomh Uile,Church Of Ireland,N,No Irish,N,57,43,100,,,44,56,,,,MS
2935,Westmeath,Westmeath County Council,18764H,Ard Na Gcraith N S,Catholic,N,No Irish,N,56,63,119,8,16,67,28,,,,MS
2936,Westmeath,Westmeath County Council,18812P,Loch An Ghair N S,Catholic,N,No Irish,N,98,101,199,,,22,53,124,,,MS
2937,Westmeath,Westmeath County Council,18864L,S N An Cusan,Catholic,N,No Irish,N,192,181,373,,,93,214,66,,,MS
2938,Westmeath,Westmeath County Council,19008U,Scoil Phadraig,Catholic,N,No Irish,N,45,41,86,,15,44,27,,,,MS
2939,Westmeath,Westmeath County Council,19205W,Naomh Tola N S,Catholic,N,No Irish,N,84,85,169,,,22,81,66,,,MS
2940,Westmeath,Westmeath County Council,19350I,S N Chruimin Naofa,Catholic,N,No Irish,N,64,85,149,,,94,55,,,,MS
2941,Westmeath,Westmeath County Council,19607T,Kilpatrick Ns,Catholic,N,No Irish,N,114,120,234,,,,114,120,,,MS
2942,Westmeath,Westmeath County Council,19632S,Ballinahowen Ns,Catholic,N,No Irish,N,35,32,67,,19,22,26,,,,MS
2943,Westmeath,Westmeath County Council,19650U,Scoil Cholmain Naofa,Catholic,N,No Irish,N,253,217,470,,,70,245,155,,,MS
2944,Westmeath,Westmeath County Council,19848S,St Etchens National School,Catholic,N,No Irish,N,289,270,559,,,95,194,270,,,MS
2945,Westmeath,Westmeath County Council,19948W,Sc Na Gceithre Maistri,Catholic,N,All Irish,N,164,149,313,,,231,82,,,,MS
2946,Westmeath,Westmeath County Council,20002P,Gaelscoil An Mhuilinn,Catholic,N,All Irish,N,111,144,255,,18,42,28,132,35,,MS
2947,Westmeath,Westmeath County Council,20063M,Scoil An Chlochair Cill Bheagan,Catholic,N,No Irish,N,106,126,232,,,,138,94,,,MS
2948,Westmeath,Westmeath County Council,20073P,St Marys Ns,Catholic,N,No Irish,Y,242,176,418,,19,113,189,90,,,MS
2949,Westmeath,Westmeath County Council,20188J,Mullingar Educate Together,Multi Denominational,N,No Irish,Y,244,186,430,,19,109,187,90,,,MS
2950,Westmeath,Westmeath County Council,20238V,Gaelscoil An Choillín,Inter Denominational,N,All Irish,N,45,55,100,,16,22,29,33,,,MS
2951,Westmeath,Westmeath County Council,20439I,St Francis Primary School,Catholic,N,No Irish,N,116,127,243,,,46,135,62,,,MS
2952,Wexford,Wexford County Council,01840C,St Canice S Convent,Catholic,N,No Irish,N,138,127,265,,,90,82,93,,,MS
2953,Wexford,Wexford County Council,03633H,Scoil Náisiúnta Bhantiarna Lourdes,Catholic,N,No Irish,Y,130,145,275,,,,214,61,,,MS
2954,Wexford,Wexford County Council,05070W,S N Baile Muirne,Catholic,N,No Irish,N,54,90,144,,,66,78,,,,MS
2955,Wexford,Wexford County Council,06959G,Clonroche N S,Catholic,N,No Irish,Y,53,52,105,,,,105,,,,MS
2956,Wexford,Wexford County Council,08221J,St Senans National Sch,Catholic,N,No Irish,Y,241,249,490,,146,321,,,,,MS
2957,Wexford,Wexford County Council,09184L,Shielbeggan Convent,Catholic,N,No Irish,N,32,16,48,,,20,28,,,,MS
2958,Wexford,Wexford County Council,10780L,Ballyoughter N S,Catholic,N,No Irish,N,19,21,40,,17,23,,,,,MS
2959,Wexford,Wexford County Council,11361T,Faythe Convent,Catholic,N,No Irish,Y,126,136,262,,33,,106,123,,,MS
2960,Wexford,Wexford County Council,11380A,"Sacred Heart National School, Caim",Catholic,N,No Irish,N,72,64,136,,33,24,79,,,,MS
2961,Wexford,Wexford County Council,11986N,Convent Of Mercy,Catholic,N,No Irish,Y,233,228,461,,37,21,250,153,,,MS
2962,Wexford,Wexford County Council,12372G,Michael St N S,Catholic,N,No Irish,Y,132,0,132,,,,132,,,,MS
2963,Wexford,Wexford County Council,12741L,Marshalstown N S,Catholic,N,No Irish,N,81,79,160,,,86,,,74,,MS
2964,Wexford,Wexford County Council,12841P,St Patricks N S,Catholic,N,No Irish,N,44,56,100,,19,,50,31,,,MS
2965,Wexford,Wexford County Council,13299E,Glanbrian N S,Catholic,N,No Irish,N,36,30,66,,,66,,,,,MS
2966,Wexford,Wexford County Council,13335F,Court N S,Catholic,N,No Irish,N,62,59,121,,17,46,28,30,,,MS
2967,Wexford,Wexford County Council,13999J,Kilnamanagh N S,Church Of Ireland,N,No Irish,N,6,12,18,8,10,,,,,,MS
2968,Wexford,Wexford County Council,14254K,S N Mhuire,Catholic,N,No Irish,N,89,92,181,,,64,84,33,,,MS
2969,Wexford,Wexford County Council,14492D,Curracloe N S,Catholic,N,No Irish,N,52,52,104,,,23,81,,,,MS
2970,Wexford,Wexford County Council,14668O,Ballaghkeene N S,Catholic,N,No Irish,Y,68,68,136,,,,76,60,,,MS
2971,Wexford,Wexford County Council,14777T,Kilmyshall N S,Catholic,N,No Irish,N,66,65,131,,,20,111,,,,MS
2972,Wexford,Wexford County Council,14900P,Gusserane N S,Catholic,N,No Irish,N,36,43,79,,18,,27,34,,,MS
2973,Wexford,Wexford County Council,14903V,St Josephs N S,Catholic,N,No Irish,N,119,98,217,,,24,57,100,36,,MS
2974,Wexford,Wexford County Council,14909K,St Leonards N S,Catholic,N,No Irish,N,61,61,122,,,,28,94,,,MS
2975,Wexford,Wexford County Council,15177A,Carrigduff Nat School,Church Of Ireland,N,No Irish,N,27,39,66,,,41,25,,,,MS
2976,Wexford,Wexford County Council,15354T,Camolin N S,Catholic,N,No Irish,N,60,44,104,,,46,58,,,,MS
2977,Wexford,Wexford County Council,15367F,Riverchapel N S,Catholic,N,No Irish,N,203,207,410,,,48,263,99,,,MS
2978,Wexford,Wexford County Council,15407O,Sn Baile Thomais,Catholic,N,No Irish,N,40,43,83,,14,41,28,,,,MS
2979,Wexford,Wexford County Council,15419V,Oulart N S,Catholic,N,No Irish,N,80,79,159,,,46,82,31,,,MS
2980,Wexford,Wexford County Council,15420G,Ballycanew N S,Catholic,N,No Irish,N,91,77,168,,,46,83,31,,,MS
2981,Wexford,Wexford County Council,15937U,Monaseed N S,Catholic,N,No Irish,N,55,56,111,,,23,57,31,,,MS
2982,Wexford,Wexford County Council,15940J,Tombrack N S,Catholic,N,No Irish,N,28,17,45,,,45,,,,,MS
2983,Wexford,Wexford County Council,15948C,Clologue N S,Catholic,N,No Irish,N,13,19,32,,32,,,,,,MS
2984,Wexford,Wexford County Council,15962T,Ballindaggin N S,Catholic,N,No Irish,N,69,80,149,,16,24,,32,77,,MS
2985,Wexford,Wexford County Council,16023B,Rathgarogue N S,Catholic,N,No Irish,N,115,109,224,,,24,108,92,,,MS
2986,Wexford,Wexford County Council,16072O,Newbawn N S,Catholic,N,No Irish,N,88,60,148,,,,86,62,,,MS
2987,Wexford,Wexford County Council,16145P,Bunscoil Loreto,Catholic,N,No Irish,N,166,458,624,,,140,298,186,,,MS
2988,Wexford,Wexford County Council,16409A,St Marys N S,Catholic,N,No Irish,N,114,102,216,,37,24,58,97,,,MS
2989,Wexford,Wexford County Council,16605A,Kilrane N S,Catholic,N,No Irish,N,137,148,285,,19,,161,63,36,,MS
2990,Wexford,Wexford County Council,16673R,S N Baile Cuisin,Catholic,N,No Irish,N,126,117,243,,19,20,136,63,,,MS
2991,Wexford,Wexford County Council,16741I,Scoil Na Mbraithre,Catholic,N,No Irish,Y,207,0,207,,,89,56,62,,,MS
2992,Wexford,Wexford County Council,16828U,S N Bearna Na H-Aille,Catholic,N,No Irish,N,74,68,142,,31,,111,,,,MS
2993,Wexford,Wexford County Council,16833N,Kiltealy N S,Catholic,N,No Irish,N,47,53,100,,,47,53,,,,MS
2994,Wexford,Wexford County Council,16841M,S N Nmh Brighde,Catholic,N,No Irish,N,105,85,190,,19,115,56,,,,MS
2995,Wexford,Wexford County Council,16879O,S N Clochar Mhuire,Catholic,N,No Irish,N,90,88,178,,16,42,83,,37,,MS
2996,Wexford,Wexford County Council,16992K,Clongeen Mxd N S,Catholic,N,No Irish,N,54,53,107,,18,64,25,,,,MS
2997,Wexford,Wexford County Council,17005E,S N An Ghleanna,Catholic,N,No Irish,N,116,120,236,,31,,139,66,,,MS
2998,Wexford,Wexford County Council,17017L,S N Phadraig,Catholic,N,No Irish,N,92,116,208,,,23,82,31,72,,MS
2999,Wexford,Wexford County Council,17117P,S N Cul Greine,Catholic,N,No Irish,Y,41,57,98,,,45,53,,,,MS
3000,Wexford,Wexford County Council,17194K,S N Baile Ui Coileain,Catholic,N,No Irish,Y,32,25,57,,15,42,,,,,MS
3001,Wexford,Wexford County Council,17217T,Scoil Na Mbraithre,Catholic,N,No Irish,N,237,13,250,,,46,108,96,,,MS
3002,Wexford,Wexford County Council,17235V,S N Chaomhain Torrchoill,Catholic,N,No Irish,N,111,104,215,,,45,139,31,,,MS
3003,Wexford,Wexford County Council,17267L,Scoil Iobar Naofa,Catholic,N,No Irish,N,10,7,17,17,,,,,,,MS
3004,Wexford,Wexford County Council,17354G,S N Padraig,Catholic,N,No Irish,N,83,74,157,,17,21,53,66,,,MS
3005,Wexford,Wexford County Council,17373K,S N Clochar Mhuire,Catholic,N,No Irish,N,69,264,333,,,246,54,33,,,MS
3006,Wexford,Wexford County Council,17443F,S N Fionntain,Catholic,N,No Irish,Y,86,102,188,,17,84,26,61,,,MS
3007,Wexford,Wexford County Council,17450C,S N Mhaodhoig,Catholic,N,No Irish,N,86,77,163,,,89,58,,,,MS
3008,Wexford,Wexford County Council,17457Q,Nmh Ioseph N S,Catholic,N,No Irish,Y,0,336,336,,36,91,209,,,,MS
3009,Wexford,Wexford County Council,17510R,S N Treasa Nfa,Catholic,N,No Irish,N,52,51,103,,15,,57,31,,,MS
3010,Wexford,Wexford County Council,17519M,S N Caislean Dochraill,Catholic,N,No Irish,N,17,13,30,,30,,,,,,MS
3011,Wexford,Wexford County Council,17526J,S N Abbain,Catholic,N,No Irish,N,67,63,130,,,23,76,31,,,MS
3012,Wexford,Wexford County Council,17554O,S N Nmh Seosaimh,Catholic,N,No Irish,N,87,71,158,,17,44,,97,,,MS
3013,Wexford,Wexford County Council,17610V,S N Baile Fada,Catholic,N,No Irish,N,14,20,34,,13,21,,,,,MS
3014,Wexford,Wexford County Council,17612C,St Garvans Ns,Catholic,N,No Irish,N,59,67,126,,18,21,53,34,,,MS
3015,Wexford,Wexford County Council,17638U,St Joseph'S N.S.,Catholic,N,No Irish,Y,37,40,77,,,23,54,,,,MS
3016,Wexford,Wexford County Council,17656W,S N Olibheir Beannuithe,Catholic,N,No Irish,N,38,28,66,,18,48,,,,,MS
3017,Wexford,Wexford County Council,17707N,S N Rath An Iubhair,Catholic,N,No Irish,Y,76,75,151,,19,20,52,60,,,MS
3018,Wexford,Wexford County Council,17734Q,Scoil Eoin Baiste,Catholic,N,No Irish,Y,21,22,43,,18,,25,,,,MS
3019,Wexford,Wexford County Council,17768K,Scoil Ghormáin Naofa,Catholic,N,No Irish,N,66,49,115,,,,55,60,,,MS
3020,Wexford,Wexford County Council,17769M,S N Mhuire,Catholic,N,No Irish,Y,51,52,103,,,43,,60,,,MS
3021,Wexford,Wexford County Council,17800D,S N Seosamh Nfa,Catholic,N,No Irish,N,116,101,217,,,42,80,95,,,MS
3022,Wexford,Wexford County Council,17812K,St Marys N S,Church Of Ireland,N,No Irish,N,42,35,77,,,20,27,30,,,MS
3023,Wexford,Wexford County Council,17841R,Sn Mhuire,Catholic,N,No Irish,Y,22,17,39,,19,20,,,,,MS
3024,Wexford,Wexford County Council,17858L,S N Coill An Iarainn,Catholic,N,No Irish,N,55,54,109,,,,109,,,,MS
3025,Wexford,Wexford County Council,17913Q,S N Mhuire,Catholic,N,No Irish,N,144,123,267,,36,22,79,95,35,,MS
3026,Wexford,Wexford County Council,18010C,Davidstown Primary School,Catholic,N,No Irish,N,33,25,58,,36,22,,,,,MS
3027,Wexford,Wexford County Council,18133S,Fionntain Nfa N S,Catholic,N,No Irish,N,63,47,110,,19,,28,63,,,MS
3028,Wexford,Wexford County Council,18191J,S N Raithin,Catholic,N,No Irish,N,67,57,124,,18,45,29,32,,,MS
3029,Wexford,Wexford County Council,18280I,Scoil Naomh Ioseph,Catholic,N,No Irish,N,299,43,342,,,65,211,66,,,MS
3030,Wexford,Wexford County Council,18308E,S N Moin Na Gcaor,Catholic,N,No Irish,N,89,68,157,,19,21,53,64,,,MS
3031,Wexford,Wexford County Council,18315B,S N Padraig Nfa,Catholic,N,No Irish,N,62,57,119,,,21,27,34,37,,MS
3032,Wexford,Wexford County Council,18336J,Boolavogue N S,Catholic,N,No Irish,N,62,33,95,,18,20,27,30,,,MS
3033,Wexford,Wexford County Council,18387D,S N Catriona Nfa,Catholic,N,No Irish,N,36,37,73,,,21,52,,,,MS
3034,Wexford,Wexford County Council,18558E,S N Baile An Phiarsaigh,Catholic,N,No Irish,N,117,114,231,,29,46,27,129,,,MS
3035,Wexford,Wexford County Council,18684J,S N Bhaile Mhuirne,Catholic,N,No Irish,N,126,126,252,,14,20,56,127,35,,MS
3036,Wexford,Wexford County Council,18687P,Ballyduff N S,Catholic,N,No Irish,N,43,57,100,,18,23,25,34,,,MS
3037,Wexford,Wexford County Council,18707S,Castlebridge N S,Catholic,N,No Irish,N,118,109,227,,,45,84,98,,,MS
3038,Wexford,Wexford County Council,18714P,St Edans N S,Church Of Ireland,N,No Irish,N,18,13,31,,31,,,,,,MS
3039,Wexford,Wexford County Council,18824W,St Iberius N S,Church Of Ireland,N,No Irish,N,50,49,99,,,43,25,31,,,MS
3040,Wexford,Wexford County Council,18839M,S N Na Scrine,Catholic,N,No Irish,N,77,65,142,,33,20,25,64,,,MS
3041,Wexford,Wexford County Council,19317K,Rathangan N S,Catholic,N,No Irish,N,147,125,272,,,65,108,64,35,,MS
3042,Wexford,Wexford County Council,19352M,Sc Nais Realta Na Mara,Catholic,N,No Irish,Y,187,180,367,,34,69,106,158,,,MS
3043,Wexford,Wexford County Council,19419S,Gorey Central School,Church Of Ireland,N,No Irish,N,123,93,216,,,67,82,32,35,,MS
3044,Wexford,Wexford County Council,19528A,Ramsgrange Central N S,Catholic,N,No Irish,N,44,42,86,,,86,,,,,MS
3045,Wexford,Wexford County Council,19604N,Scoil Mhuire,Catholic,N,No Irish,N,161,141,302,,,24,184,94,,,MS
3046,Wexford,Wexford County Council,19739N,Scoil Mhuire Coolcotts,Catholic,N,No Irish,Y,309,269,578,,55,449,57,,,,MS
3047,Wexford,Wexford County Council,19741A,Scoil Mhuire,Catholic,N,No Irish,N,73,52,125,,,45,80,,,,MS
3048,Wexford,Wexford County Council,19890R,Naomh Maodhog N.S.,Catholic,N,No Irish,N,133,130,263,,19,92,56,96,,,MS
3049,Wexford,Wexford County Council,20003R,St Aidans Parish School,Catholic,N,No Irish,Y,434,397,831,,,361,421,,,,MS
3050,Wexford,Wexford County Council,20008E,Gaelscoil Loch Garman,Catholic,N,All Irish,N,119,102,221,,,48,113,60,,,MS
3051,Wexford,Wexford County Council,20057R,Gaelscoil Inis Corthaidh,Catholic,N,All Irish,N,89,127,216,,18,20,53,125,,,MS
3052,Wexford,Wexford County Council,20165U,Gaelscoil Mhoshiolog,Inter Denominational,N,All Irish,N,115,127,242,,,48,164,30,,,MS
3053,Wexford,Wexford County Council,20214H,Gorey Educate Together Ns,Multi Denominational,N,No Irish,N,224,188,412,,56,,246,92,,,MS
3054,Wexford,Wexford County Council,20333P,Wexford Educate Together National School,Multi Denominational,N,No Irish,N,55,66,121,,12,,79,30,,,MS
3055,Wicklow,Wicklow County Council,00973Q,Grange Con N S,Catholic,N,No Irish,N,13,20,33,,33,,,,,,MS
3056,Wicklow,Wicklow County Council,00984V,Glenealy 1 N S,Catholic,N,No Irish,Y,74,61,135,,19,,85,31,,,MS
3057,Wicklow,Wicklow County Council,01782O,S N Naomh Padraig,Catholic,N,No Irish,N,39,47,86,,18,43,25,,,,MS
3058,Wicklow,Wicklow County Council,02276E,An T Inbhear Mor B N S,Catholic,N,No Irish,Y,213,0,213,,,47,166,,,,MS
3059,Wicklow,Wicklow County Council,06176U,Blessington 1 N S,Church Of Ireland,N,No Irish,N,76,79,155,,15,24,81,,35,,MS
3060,Wicklow,Wicklow County Council,07246U,Sisters Of Charity N S,Catholic,N,No Irish,Y,80,163,243,,109,109,25,,,,MS
3061,Wicklow,Wicklow County Council,09760V,Powerscourt N S,Church Of Ireland,N,No Irish,N,33,41,74,,19,,25,30,,,MS
3062,Wicklow,Wicklow County Council,10111O,Lacken Mxd N S,Catholic,N,No Irish,N,40,40,80,,,43,28,,,,MS
3063,Wicklow,Wicklow County Council,10131U,Moin An Bhealaigh N S,Catholic,N,No Irish,N,59,42,101,,,21,80,,,,MS
3064,Wicklow,Wicklow County Council,10683N,Kilbride N S,Catholic,N,No Irish,N,60,58,118,,30,,54,34,,,MS
3065,Wicklow,Wicklow County Council,11372B,Brittas Bay Mxd N S,Catholic,N,No Irish,N,92,74,166,,,,106,60,,,MS
3066,Wicklow,Wicklow County Council,11649S,Nuns Cross N S,Church Of Ireland,N,No Irish,N,62,47,109,,,23,86,,,,MS
3067,Wicklow,Wicklow County Council,12413R,Donaghmore N S,Church Of Ireland,N,No Irish,N,24,18,42,,18,24,,,,,MS
3068,Wicklow,Wicklow County Council,12529N,St Saviours N S,Church Of Ireland,N,No Irish,N,35,42,77,,,23,54,,,,MS
3069,Wicklow,Wicklow County Council,12554M,Greystones 2 N S,Church Of Ireland,N,No Irish,N,131,145,276,,19,21,110,126,,,MS
3070,Wicklow,Wicklow County Council,12688K,Kiltegan N S,Church Of Ireland,N,No Irish,N,6,14,20,7,13,,,,,,MS
3071,Wicklow,Wicklow County Council,13224T,Ballintemple N S,Catholic,N,No Irish,N,11,13,24,,24,,,,,,MS
3072,Wicklow,Wicklow County Council,13246G,Moneystown N S,Catholic,N,No Irish,N,50,68,118,,31,,55,32,,,MS
3073,Wicklow,Wicklow County Council,13597M,St Andrews N S,Church Of Ireland,N,No Irish,N,123,95,218,,,24,194,,,,MS
3074,Wicklow,Wicklow County Council,13679O,Delgany N S,Church Of Ireland,N,No Irish,N,121,96,217,,,48,109,60,,,MS
3075,Wicklow,Wicklow County Council,13932A,S N Naomh Michael,Catholic,N,No Irish,N,0,388,388,,,114,25,249,,,MS
3076,Wicklow,Wicklow County Council,14045B,Carysfort Mxd N S,Church Of Ireland,N,No Irish,N,113,98,211,,,21,160,30,,,MS
3077,Wicklow,Wicklow County Council,14269A,Jonathan Swift Ns,Church Of Ireland,N,No Irish,N,22,19,41,,,41,,,,,MS
3078,Wicklow,Wicklow County Council,14398L,The Glebe Ns,Church Of Ireland,N,No Irish,N,125,102,227,,,,166,61,,,MS
3079,Wicklow,Wicklow County Council,14829M,Scoil San Eoin,Catholic,N,No Irish,N,25,21,46,,18,,28,,,,MS
3080,Wicklow,Wicklow County Council,14972R,All Saints National School,Church Of Ireland,N,No Irish,N,11,16,27,,27,,,,,,MS
3081,Wicklow,Wicklow County Council,15359G,Shillelagh No 1 N S,Church Of Ireland,N,No Irish,N,17,23,40,,17,23,,,,,MS
3082,Wicklow,Wicklow County Council,15383D,St Peters Infts,Catholic,N,No Irish,N,152,0,152,,,,110,30,,,MS
3083,Wicklow,Wicklow County Council,15676S,Padraig Naofa N S,Catholic,N,No Irish,N,285,42,327,,18,91,110,63,35,,MS
3084,Wicklow,Wicklow County Council,16027J,S N Muire,Catholic,N,No Irish,N,40,34,74,,,20,54,,,,MS
3085,Wicklow,Wicklow County Council,16573N,St Brigids School,Catholic,N,No Irish,N,234,266,500,,,88,132,245,35,,MS
3086,Wicklow,Wicklow County Council,16634H,St Laurences N S,Catholic,N,No Irish,N,148,167,315,,,48,109,158,,,MS
3087,Wicklow,Wicklow County Council,16872A,Cronan Naofa N S,Catholic,N,No Irish,N,507,0,507,,,24,300,183,,,MS
3088,Wicklow,Wicklow County Council,16874E,S N Naomh Iosef G,Catholic,N,No Irish,Y,0,108,108,,19,,56,33,,,MS
3089,Wicklow,Wicklow County Council,16924Q,Caoimhin Naofa N S,Catholic,N,No Irish,N,69,53,122,,,90,27,,,,MS
3090,Wicklow,Wicklow County Council,17091A,S N Muire,Catholic,N,No Irish,N,153,178,331,,,24,185,122,,,MS
3091,Wicklow,Wicklow County Council,17181B,St Josephs N S,Catholic,N,No Irish,N,348,322,670,,,95,452,94,,,MS
3092,Wicklow,Wicklow County Council,17223O,S N Muire Is Gearard,Catholic,N,No Irish,N,96,109,205,,,44,100,61,,,MS
3093,Wicklow,Wicklow County Council,17228B,Clochar Muire N S,Catholic,N,No Irish,N,0,140,140,,,,108,32,,,MS
3094,Wicklow,Wicklow County Council,17265H,Rathdrum Boys N S,Catholic,N,No Irish,N,133,0,133,,,20,81,32,,,MS
3095,Wicklow,Wicklow County Council,17304O,Annacurra N S,Catholic,N,No Irish,N,77,76,153,,19,24,110,,,,MS
3096,Wicklow,Wicklow County Council,17500O,S N Muire Mxd,Catholic,N,No Irish,N,41,31,72,,,21,51,,,,MS
3097,Wicklow,Wicklow County Council,17537O,Scoil Padraig Naofa,Catholic,N,No Irish,N,178,618,796,,,72,663,61,,,MS
3098,Wicklow,Wicklow County Council,17576B,Scoil An Choroin Mhuire,Catholic,N,No Irish,N,73,379,452,,,114,210,122,,,MS
3099,Wicklow,Wicklow County Council,17720F,Scoil Naomh Caoimhghin,Catholic,N,No Irish,N,277,256,533,,19,125,,311,71,,MS
3100,Wicklow,Wicklow County Council,17810G,Sn Nicolais Naofa,Catholic,N,No Irish,N,141,126,267,,53,42,28,132,,,MS
3101,Wicklow,Wicklow County Council,17826V,Na Coroine Muire Mxd,Catholic,N,No Irish,N,191,171,362,,,91,208,63,,,MS
3102,Wicklow,Wicklow County Council,17907V,Crossbridge N S,Catholic,N,No Irish,N,26,28,54,,32,22,,,,,MS
3103,Wicklow,Wicklow County Council,17920N,Donard N S,Catholic,N,No Irish,N,81,61,142,,,24,57,61,,,MS
3104,Wicklow,Wicklow County Council,18033O,Kilcommon N S,Church Of Ireland,N,No Irish,N,46,44,90,,,64,26,,,,MS
3105,Wicklow,Wicklow County Council,18054W,Hollywood N S,Catholic,N,No Irish,N,86,84,170,,,24,82,64,,,MS
3106,Wicklow,Wicklow County Council,18118W,Coolfancy N S,Catholic,N,No Irish,N,57,43,100,,19,23,27,31,,,MS
